visual_case_id,case_id,candidate_id,sampling_group,view,angle,script_path,image_path,status,render_action,returncode,stderr_tail,camera_score,camera_focus,camera_direction,camera_selection_tier,candidate_directions,ligand_occluded_fraction,center_line_blocked,projection_area_score,interest_occluded_fraction,key_occluded_fraction,interest_area_score
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_06,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_06.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.896932,"2.346571,8.383893,8.025631","0.141310,0.972656,0.184313",relaxed,256,0.166667,False,0.881193,0.318841,0.372549,0.805931
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_07,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_07.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.886286,"2.346571,8.383893,8.025631","-0.372921,0.902344,-0.216115",relaxed,256,0.083333,False,1.0,0.26087,0.323529,0.822588
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_08,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_08.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.875226,"2.346571,8.383893,8.025631","0.168120,0.917969,-0.359262",relaxed,256,0.166667,False,0.887211,0.326087,0.382353,0.784029
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_09,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_09.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.839512,"2.346571,8.383893,8.025631","-0.155452,0.941406,-0.299314",relaxed,256,0.166667,False,0.91166,0.297101,0.343137,0.87029
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_10,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_10.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.820572,"2.346571,8.383893,8.025631","0.367070,0.855469,-0.365284",relaxed,256,0.166667,False,0.795522,0.362319,0.431373,0.738573
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_11,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_11.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.647916,"2.346571,8.383893,8.025631","-0.533270,0.738281,-0.412994",relaxed,256,0.166667,False,0.890432,0.23913,0.264706,0.729279
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_clash,clear_12,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_clash_clear_12.png,rendered,chimerax_render,0," #102 color white radius 0.01 INFO: Axis 'axis' centered at [ 2.0401 12.77845 5.6604 ] with direction [-0.613 8.7891 -4.7304], radius 0.01, and length 10 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.3466 8.3839 8.0256 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.556187,"2.346571,8.383893,8.025631","-0.061299,0.878906,-0.473039",relaxed,256,0.305556,False,0.797102,0.34058,0.352941,0.855888
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_01,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_01.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.567937,"3.464000,8.586714,6.748119","-0.372921,0.902344,-0.216115",strict,256,0.083333,False,1.0,0.061856,0.0,1.0
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_02,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_02.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.394205,"3.464000,8.586714,6.748119","-0.112555,0.988281,0.103109",strict,256,0.138889,False,0.938192,0.103093,0.0,0.938192
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_03,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_03.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.311384,"3.464000,8.586714,6.748119","0.088302,0.996094,0.000000",strict,256,0.083333,False,0.913818,0.061856,0.0,0.913818
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_04,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_04.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.169501,"3.464000,8.586714,6.748119","0.141310,0.972656,0.184313",strict,256,0.166667,False,0.881193,0.123711,0.0,0.881193
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_05,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_05.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",9.103907,"3.464000,8.586714,6.748119","-0.258806,0.964844,-0.045779",strict,256,0.138889,False,0.978896,0.134021,0.12,0.978896
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_06,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_06.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.953638,"3.464000,8.586714,6.748119","-0.570622,0.800781,-0.182044",strict,256,0.194444,False,0.951527,0.175258,0.12,0.951527
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_07,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_07.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.645986,"3.464000,8.586714,6.748119","-0.265888,0.886719,0.378198",strict,256,0.277778,False,0.936233,0.206186,0.0,0.936233
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_08,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_08.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.580916,"3.464000,8.586714,6.748119","0.244676,0.957031,-0.155643",strict,256,0.111111,False,0.867131,0.103093,0.08,0.867131
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_09,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_09.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.538392,"3.464000,8.586714,6.748119","-0.823241,0.535156,-0.189426",strict,256,0.194444,False,0.760673,0.164948,0.08,0.760673
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_10,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_10.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.408498,"3.464000,8.586714,6.748119","0.017194,0.980469,-0.195922",strict,256,0.138889,False,0.897888,0.14433,0.16,0.897888
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_11,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_11.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.375013,"3.464000,8.586714,6.748119","0.336590,0.933594,0.122922",strict,256,0.166667,False,0.836992,0.164948,0.16,0.836992
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_anchor_topology,clear_12,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_anchor_topology_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_anchor_topology_clear_12.png,rendered,chimerax_render,0,"ite radius 0.01 INFO: Axis 'axis' centered at [ 1.7167 13.2156 7.46935] with direction [-3.4946 9.2578 1.4425], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 3.4640 8.5867 6.7481 INFO: Executing: save images/reconnect_anchor_topology_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",8.369859,"3.464000,8.586714,6.748119","-0.349458,0.925781,0.144251",strict,256,0.222222,False,0.842734,0.195876,0.12,0.842734
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_before_after_overlay,clear_01,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_before_after_overlay_clear_01.png,rendered,chimerax_render,0,"adius 0.01 INFO: Axis 'axis' centered at [7.35555 7.7033 9.8733 ] with direction [ 9.1521 -1.914 3.5462], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.7795 8.6603 8.1002 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.0,"2.779527,8.660343,8.100152","0.436138,-0.886719,0.153341",strict,256,0.0,False,1.0,0.0,0.0,1.0
vqc_015,case_001270,diffsbdd_conditional_inpainting:pocket:case_001270:007,diffsbdd_multi_non_reliable,reconnect_before_after_overlay,clear_02,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_001270/diffsbdd_conditional_inpainting_pocket_case_001270_007/images/reconnect_before_after_overlay_clear_02.png,rendered,chimerax_render,0,"adius 0.01 INFO: Axis 'axis' centered at [7.35555 7.7033 9.8733 ] with direction [ 9.1521 -1.914 3.5462], radius 0.01, and length 9.99999 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 2.7795 8.6603 8.1002 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.953577,"2.779527,8.660343,8.100152","-0.258806,0.964844,-0.045779",strict,256,0.0,False,0.992263,0.0,0.0,0.992263
