case_id,base_sample_id,base_complex_id,base_split,derived_split,oracle_split,injection_mode,difficulty_bin,set_membership_s0,set_membership_s1,set_membership_s2,circularity_risk_level,target_rgroup,target_atom_indices,predicted_dominant_valid_rgroup,top_valid_rgroups_json,target_score_ratio_valid,dominant_ratio_valid_rgroups,failure_type,recommended_action,predicted_equals_oracle,oracle_mask_rgroup,oracle_mask_atom_indices,oracle_keep_atom_indices,oracle_anchor_scaffold_atom_idx,oracle_anchor_rgroup_atom_idx,oracle_anchor_bond_idx,oracle_mask_available,oracle_mask_reason,predicted_mask_rgroup,predicted_mask_atom_indices,predicted_keep_atom_indices,predicted_anchor_scaffold_atom_idx,predicted_anchor_rgroup_atom_idx,predicted_anchor_bond_idx,predicted_mask_available,predicted_mask_reason,random_mask_rgroup,random_mask_atom_indices,random_keep_atom_indices,random_anchor_scaffold_atom_idx,random_anchor_rgroup_atom_idx,random_anchor_bond_idx,random_mask_available,random_mask_policy,random_mask_fallback_reason,random_equals_oracle,random_equals_predicted,old_clash_pairs_json,protein_clash_hot_atoms_json,protein_clash_hot_residues_json,target_num_severe_pairs,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,max_clash_depth,total_clash_score,phase4_0_backend_feasibility_candidate,phase4_1_formal_loop_candidate,phase4_candidate_reason,phase4_exclusion_reason
case_000227,complex_crossdocked_000007,complex_crossdocked_000007,test,test,supported_single_rgroup,directed_clash,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.2230329049562629}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 64, ""protein_atom_position"": 64, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.5365707874298096, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.2834291458129883, ""is_severe"": false, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:448::VAL""}, {""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.3351452350616455, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.48485469818115234, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:448::VAL""}]","[64, 66]","[""A:448::VAL""]",1,0,0,1,0.48485469818115234,0.3154161590446165,True,True,"S2 case with oracle, predicted and random masks available",
case_000238,complex_crossdocked_000007,complex_crossdocked_000007,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.23864003139768428}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 26, ""protein_atom_position"": 26, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.239062786102295, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.5809371471405029, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}]",[26],"[""A:413::TRP""]",1,0,0,1,0.5809371471405029,0.33748796892774635,True,True,"S2 case with oracle, predicted and random masks available",
case_000239,complex_crossdocked_000007,complex_crossdocked_000007,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.48530800030156424}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 26, ""protein_atom_position"": 26, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.1359128952026367, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.6840870380401611, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}, {""ligand_atom_idx"": 22, ""protein_atom_idx"": 28, ""protein_atom_position"": 28, ""ligand_element"": ""O"", ""protein_element"": ""N"", ""distance"": 2.202716112136841, ""vdw_sum"": 3.069999933242798, ""clash_depth"": 0.4672837257385254, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}]","[26, 28]","[""A:413::TRP""]",2,0,0,2,0.6840870380401611,0.6863291559546383,True,True,"S2 case with oracle, predicted and random masks available",
case_000245,complex_crossdocked_000007,complex_crossdocked_000007,test,test,supported_single_rgroup,directed_clash,medium,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.6337601910472982}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 25, ""protein_atom_position"": 25, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.8082809448242188, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.011718988418579102, ""is_severe"": false, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}, {""ligand_atom_idx"": 22, ""protein_atom_idx"": 26, ""protein_atom_position"": 26, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 1.913257122039795, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.9067428112030029, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}, {""ligand_atom_idx"": 22, ""protein_atom_idx"": 28, ""protein_atom_position"": 28, ""ligand_element"": ""O"", ""protein_element"": ""N"", ""distance"": 2.3980579376220703, ""vdw_sum"": 3.069999933242798, ""clash_depth"": 0.2719419002532959, ""is_severe"": false, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:413::TRP""}]","[25, 26, 28]","[""A:413::TRP""]",1,0,0,1,0.9067428112030029,0.8962722574712529,True,True,"S2 case with oracle, predicted and random masks available",
case_000310,complex_crossdocked_000009,complex_crossdocked_000009,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.14519024714468148}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 58, ""protein_atom_position"": 58, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.6142773628234863, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.20572257041931152, ""is_severe"": false, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:446::GLY""}, {""ligand_atom_idx"": 22, ""protein_atom_idx"": 59, ""protein_atom_position"": 59, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.2362570762634277, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.40374279022216797, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:446::GLY""}]","[58, 59]","[""A:446::GLY""]",1,0,0,1,0.40374279022216797,0.20533001663631012,True,True,"S2 case with oracle, predicted and random masks available",
case_000329,complex_crossdocked_000010,complex_crossdocked_000010,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.2043045321179059}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 75, ""protein_atom_position"": 75, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.102477550506592, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.5375223159790039, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:446::GLY""}]",[75],"[""A:446::GLY""]",1,0,0,1,0.5375223159790039,0.2889302401754321,True,True,"S2 case with oracle, predicted and random masks available",
case_000347,complex_crossdocked_000010,complex_crossdocked_000010,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.26278433540399687}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 69, ""protein_atom_position"": 69, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.0303826332092285, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.6096172332763672, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:445::SER""}]",[69],"[""A:445::SER""]",1,0,0,1,0.6096172332763672,0.3716331711075327,True,True,"S2 case with oracle, predicted and random masks available",
case_000365,complex_crossdocked_000011,complex_crossdocked_000011,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.1339385375299299}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 74, ""protein_atom_position"": 74, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.3847784996032715, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.43522143363952637, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:448::VAL""}]",[74],"[""A:448::VAL""]",1,0,0,1,0.43522143363952637,0.18941769629924465,True,True,"S2 case with oracle, predicted and random masks available",
case_000372,complex_crossdocked_000011,complex_crossdocked_000011,test,test,supported_single_rgroup,directed_clash,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.12255282174340712}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 74, ""protein_atom_position"": 74, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.4036877155303955, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.41631221771240234, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:448::VAL""}]",[74],"[""A:448::VAL""]",1,0,0,1,0.41631221771240234,0.1733158626166187,True,True,"S2 case with oracle, predicted and random masks available",
case_000382,complex_crossdocked_000011,complex_crossdocked_000011,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R8,"[21, 22]",R8,"[{""region"": ""R8"", ""score"": 0.19310765316568235}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 22, ""protein_atom_idx"": 58, ""protein_atom_position"": 58, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.6629879474639893, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.1570119857788086, ""is_severe"": false, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:446::GLY""}, {""ligand_atom_idx"": 22, ""protein_atom_idx"": 59, ""protein_atom_position"": 59, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.141559600830078, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.4984402656555176, ""is_severe"": true, ""ligand_region"": ""R8"", ""protein_residue_key"": ""A:446::GLY""}]","[58, 59]","[""A:446::GLY""]",1,0,0,1,0.4984402656555176,0.27309546210494773,True,True,"S2 case with oracle, predicted and random masks available",
case_000469,complex_crossdocked_000014,complex_crossdocked_000014,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.2728102928589215}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 65, ""protein_atom_position"": 65, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.625473737716675, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.19452619552612305, ""is_severe"": false, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}, {""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.0501620769500732, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.5898377895355225, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}, {""ligand_atom_idx"": 11, ""protein_atom_idx"": 67, ""protein_atom_position"": 67, ""ligand_element"": ""O"", ""protein_element"": ""N"", ""distance"": 2.662065267562866, ""vdw_sum"": 3.069999933242798, ""clash_depth"": 0.0079345703125, ""is_severe"": false, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}]","[65, 66, 67]","[""A:627::ASN""]",1,0,0,1,0.5898377895355225,0.38581201611606275,True,True,"S2 case with oracle, predicted and random masks available",
case_000480,complex_crossdocked_000014,complex_crossdocked_000014,test,test,supported_single_rgroup,directed_clash,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.21272491172710634}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.091512441635132, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.5484874248504639, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}]",[66],"[""A:627::ASN""]",1,0,0,1,0.5484874248504639,0.30083845521909325,True,True,"S2 case with oracle, predicted and random masks available",
case_000509,complex_crossdocked_000015,complex_crossdocked_000015,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.12759291304302847}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.2152132987976074, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.4247865676879883, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}]",[66],"[""A:627::ASN""]",1,0,0,1,0.4247865676879883,0.18044362808814185,True,True,"S2 case with oracle, predicted and random masks available",
case_000545,complex_crossdocked_000016,complex_crossdocked_000016,test,test,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.300276293479388}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 1.988344430923462, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.6516554355621338, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}]",[66],"[""A:627::ASN""]",1,0,0,1,0.6516554355621338,0.4246548066976743,True,True,"S2 case with oracle, predicted and random masks available",
case_000552,complex_crossdocked_000016,complex_crossdocked_000016,test,test,supported_single_rgroup,directed_clash,easy,True,True,True,high,R4,"[10, 11]",R4,"[{""region"": ""R4"", ""score"": 0.14682536823416545}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R4,"[10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",5,10,9,True,ok,R8,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,21,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 11, ""protein_atom_idx"": 66, ""protein_atom_position"": 66, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.184321880340576, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.45567798614501953, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:627::ASN""}]",[66],"[""A:627::ASN""]",1,0,0,1,0.45567798614501953,0.2076424270571806,True,True,"S2 case with oracle, predicted and random masks available",
case_000667,complex_crossdocked_000018,complex_crossdocked_000018,train,train,supported_single_rgroup,easy_rotation,medium,True,True,True,high,R3,"[30, 31, 32, 33]",R3,"[{""region"": ""R3"", ""score"": 0.6536370566301741}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R3,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,33,33,True,ok,R3,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,33,33,True,ok,R2,"[20, 21, 22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",16,23,21,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 26, ""protein_atom_idx"": 10, ""protein_atom_position"": 10, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.7020797729492188, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.29792022705078125, ""is_severe"": false, ""ligand_region"": ""scaffold"", ""protein_residue_key"": ""B:228::PHE""}, {""ligand_atom_idx"": 30, ""protein_atom_idx"": 233, ""protein_atom_position"": 233, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.6798322200775146, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.32016777992248535, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""B:225::TRP""}, {""ligand_atom_idx"": 31, ""protein_atom_idx"": 249, ""protein_atom_position"": 249, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 1.7952311038970947, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 1.0247688293457031, ""is_severe"": true, ""ligand_region"": ""R3"", ""protein_residue_key"": ""B:410::ILE""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 257, ""protein_atom_position"": 257, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.426788091659546, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.39321184158325195, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""B:395::VAL""}]","[10, 233, 249, 257]","[""B:225::TRP"", ""B:228::PHE"", ""B:395::VAL"", ""B:410::ILE""]",1,0,0,1,1.0247688293457031,1.3960305749463373,True,True,"S2 case with oracle, predicted and random masks available",
